model_year,recent,normalized_mpg,cylinders,normalized_displacement,normalized_horsepower,normalized_weight,normalized_acceleration,chevrolet,buick,plymouth,amc,ford,pontiac,dodge,toyota,datsun,peugeot,audi,saab,bmw,opel,fiat,volkswagen,mercury,oldsmobile,chrysler,mazda,volvo,renault,honda,mercedes,subaru,nissan,porsche,ferrari,mitsubishi,jeep,jaguar,lamborghini,log_price
1976,False,0.28205128205128205,6,0.26141078838174275,0.11898016997167139,0.3177777777777778,0.48,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.517393171418904
1976,False,0.20512820512820512,6,0.2863070539419087,0.1359773371104816,0.5155555555555555,0.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9.210440366976517
1976,False,0.1282051282051282,8,0.6639004149377593,0.17138810198300286,0.5677777777777778,0.36,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.883335864325275
1976,False,0.1282051282051282,8,0.5975103734439834,0.17847025495750707,0.5011111111111111,0.44000000000000006,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.392745258631441
1977,False,0.5897435897435896,4,0.14107883817427386,0.0623229461756374,0.12111111111111111,0.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9.105090961257085
1977,False,0.641025641025641,4,0.1141078838174274,0.06515580736543909,0.09888888888888886,0.56,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.517393171418904
1977,False,0.23076923076923078,8,0.5705394190871369,0.17138810198300286,0.5288888888888889,0.36,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.116139576577355
1977,False,0.23076923076923078,8,0.4771784232365145,0.12181303116147309,0.5688888888888889,0.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.546884034617925
1977,False,0.17948717948717946,8,0.5975103734439834,0.17138810198300286,0.5866666666666667,0.44000000000000006,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.350189267092581
1977,False,0.17948717948717946,8,0.5643153526970954,0.15014164305949007,0.6211111111111112,0.48,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.210440366976517
1977,False,0.23076923076923078,6,0.4564315352697096,0.12181303116147309,0.4488888888888889,0.52,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.392745258631441
1977,False,0.30769230769230765,6,0.4170124481327801,0.11473087818696885,0.4277777777777778,0.56,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.853808274977197
1977,False,0.28205128205128205,6,0.4045643153526971,0.10764872521246459,0.4733333333333334,0.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.922791623969637
1977,False,0.2564102564102564,6,0.4564315352697096,0.1048158640226629,0.44999999999999996,0.64,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.517393171418904
1977,False,0.20512820512820512,8,0.7676348547717843,0.2209631728045326,0.6044444444444445,0.32,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.392745258631441
1977,False,0.17948717948717946,8,0.6639004149377593,0.20679886685552407,0.5922222222222222,0.32,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.392745258631441
1977,False,0.17948717948717946,8,0.7676348547717843,0.23512747875354112,0.6277777777777778,0.36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.853808274977197
1977,False,0.20512820512820512,8,0.6659751037344398,0.17705382436260625,0.63,0.44000000000000006,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.392745258631441
1977,False,0.5384615384615385,4,0.13900414937759337,0.0764872521246459,0.09777777777777774,0.44000000000000006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.294299608857235
1977,False,0.4102564102564103,4,0.25103734439834025,0.0906515580736544,0.27555555555555555,0.52,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.412054873292933
1977,False,0.4615384615384615,4,0.13900414937759337,0.07223796033994334,0.17000000000000004,0.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.987321812850125
1977,False,0.43589743589743585,4,0.2282157676348548,0.09206798866855524,0.27888888888888885,0.52,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.210440366976517
1977,False,0.5641025641025641,4,0.14107883817427386,0.05524079320113315,0.12244444444444441,0.56,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.922791623969637
1977,False,0.5641025641025641,4,0.13900414937759337,0.06090651558073655,0.10777777777777775,0.52,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8.294299608857235
1977,False,0.5641025641025641,4,0.13900414937759337,0.0764872521246459,0.15333333333333332,0.44000000000000006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.987321812850125
1977,False,0.358974358974359,6,0.24066390041493774,0.10339943342776205,0.29222222222222216,0.44000000000000006,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.294299608857235
1977,False,0.3333333333333333,4,0.1887966804979253,0.12181303116147309,0.24444444444444446,0.4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.561067663645012
1977,False,0.3333333333333333,3,0.10373443983402489,0.12181303116147309,0.2711111111111111,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.392745258631441
1978,False,0.8974358974358974,4,0.12448132780082988,0.0339943342776204,0.10777777777777775,0.72,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.922791623969637
1978,False,0.7179487179487178,4,0.14107883817427386,0.05949008498583569,0.06666666666666665,0.44000000000000006,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.601402334583733
1978,False,0.7948717948717949,4,0.1141078838174274,0.06515580736543909,0.12666666666666665,0.64,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.517393171418904
1978,False,0.7179487179487178,4,0.12655601659751037,0.05099150141643059,0.06666666666666665,0.52,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.699681400989514
1978,False,0.30769230769230765,8,0.4771784232365145,0.12181303116147309,0.4144444444444444,0.48,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.748463629942055
1978,False,0.28205128205128205,8,0.5975103734439834,0.1643059490084986,0.4966666666666667,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.987321812850125
1978,False,0.30769230769230765,8,0.5643153526970954,0.16288951841359772,0.45999999999999996,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.922791623969637
1978,False,0.28205128205128205,6,0.4170124481327801,0.11473087818696885,0.4522222222222222,0.64,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.517393171418904
1978,False,0.30769230769230765,6,0.35269709543568467,0.10056657223796035,0.36777777777777776,0.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.853808274977197
1978,False,0.30769230769230765,6,0.35269709543568467,0.08640226628895184,0.3255555555555556,0.52,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.612685172875459
1978,False,0.30769230769230765,6,0.4045643153526971,0.10764872521246459,0.4288888888888889,0.56,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.612685172875459
1978,False,0.28205128205128205,6,0.4190871369294606,0.09348441926345609,0.38,0.56,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.612685172875459
1978,False,0.3333333333333333,6,0.35269709543568467,0.08640226628895184,0.3488888888888889,0.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.294299608857235
1978,False,0.28205128205128205,6,0.4045643153526971,0.12181303116147309,0.47111111111111115,0.64,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.699681400989514
1978,False,0.2564102564102564,6,0.4730290456431535,0.1359773371104816,0.4244444444444444,0.48,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.03947991910045
1978,False,0.28205128205128205,8,0.5705394190871369,0.17138810198300286,0.4277777777777778,0.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.350189267092581
1978,False,0.2564102564102564,6,0.4170124481327801,0.19971671388101986,0.4322222222222222,0.4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.648396877031582
1978,False,0.2564102564102564,8,0.5643153526970954,0.16288951841359772,0.37888888888888883,0.32,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.612685172875459
1978,False,0.23076923076923078,8,0.5975103734439834,0.1643059490084986,0.5733333333333334,0.44000000000000006,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.392745258631441
1978,False,0.5641025641025641,4,0.14107883817427386,0.0623229461756374,0.14555555555555555,0.52,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.922791623969637
1978,False,0.48717948717948717,4,0.2157676348547718,0.10056657223796035,0.23555555555555552,0.44000000000000006,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.294299608857235
1978,False,0.48717948717948717,4,0.18464730290456433,0.10339943342776205,0.1777777777777778,0.48,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.517393171418904
1978,False,0.5897435897435896,4,0.15560165975103735,0.07223796033994334,0.1622222222222222,0.44000000000000006,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.006700845440367
1978,False,0.3333333333333333,4,0.2157676348547718,0.10056657223796035,0.2255555555555555,0.48,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.105090961257085
1978,False,0.38461538461538464,4,0.26141078838174275,0.11473087818696885,0.2766666666666666,0.56,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.716207971151853
1978,False,0.4102564102564103,4,0.25103734439834025,0.08640226628895184,0.3011111111111111,0.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.006700845440367
1978,False,0.4102564102564103,4,0.18464730290456433,0.10339943342776205,0.20111111111111113,0.48,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.612685172875459
1978,False,0.30769230769230765,5,0.20954356846473027,0.11189801699716713,0.29555555555555557,0.52,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.38958706681109
1978,False,0.23076923076923078,6,0.27593360995850624,0.14305949008498586,0.36444444444444446,0.44000000000000006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.77971129020447
1978,False,0.358974358974359,4,0.1887966804979253,0.12889518413597734,0.2877777777777778,0.52,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.38958706681109
1978,False,0.20512820512820512,6,0.27593360995850624,0.15439093484419264,0.4244444444444444,0.52,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.699681400989514
1978,False,0.5897435897435896,4,0.12240663900414939,0.06657223796033994,0.10888888888888887,0.48,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.093918908958932
1978,False,0.5384615384615385,4,0.14107883817427386,0.0623229461756374,0.14111111111111108,0.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.853808274977197
1979,False,0.30769230769230765,6,0.35269709543568467,0.08640226628895184,0.33111111111111113,0.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.699681400989514
1979,False,0.358974358974359,4,0.2282157676348548,0.0906515580736544,0.3088888888888889,0.56,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.006700845440367
1979,False,0.30769230769230765,6,0.4190871369294606,0.09348441926345609,0.39222222222222225,0.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.412054873292933
1979,False,0.3333333333333333,6,0.4045643153526971,0.12181303116147309,0.41333333333333333,0.56,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.294299608857235
1979,False,0.23076923076923078,8,0.5705394190871369,0.15014164305949007,0.52,0.48,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.77971129020447
1979,False,0.2564102564102564,8,0.5643153526970954,0.14872521246458925,0.49444444444444446,0.4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.77971129020447
1979,False,0.20512820512820512,8,0.6659751037344398,0.1614730878186969,0.5455555555555556,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.94910546953925
1979,False,0.2564102564102564,8,0.5975103734439834,0.15722379603399433,0.5177777777777778,0.48,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.006700845440367
1979,False,0.23076923076923078,8,0.6639004149377593,0.18555240793201133,0.6355555555555555,0.48,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.38437770918244
1979,False,0.28205128205128205,8,0.49170124481327804,0.14305949008498586,0.46777777777777774,0.48,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.210440366976517
1979,False,0.2564102564102564,8,0.6846473029045643,0.17847025495750707,0.5422222222222223,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9.169622538697624
1979,False,0.6153846153846154,4,0.12240663900414939,0.06657223796033994,0.09444444444444444,0.44000000000000006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.987321812850125
1979,False,0.48717948717948717,4,0.1887966804979253,0.07932011331444759,0.26,0.48,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.77971129020447
1979,False,0.43589743589743585,5,0.31742738589211617,0.07507082152974505,0.45111111111111113,0.68,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9.392745258631441
1979,False,0.48717948717948717,4,0.23029045643153528,0.06657223796033994,0.37555555555555553,0.88,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.04793908261736
1979,False,0.4102564102564103,8,0.4771784232365145,0.09348441926345609,0.42666666666666664,0.76,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.350189267092581
1979,False,0.6666666666666667,4,0.15560165975103735,0.06515580736543909,0.15555555555555556,0.4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.006700845440367
1979,False,0.6666666666666667,4,0.15560165975103735,0.06515580736543909,0.14444444444444443,0.48,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.006700845440367
1979,False,0.6153846153846154,4,0.1141078838174274,0.05807365439093484,0.11555555555555552,0.64,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.006700845440367
1979,False,0.7435897435897436,4,0.12655601659751037,0.06373937677053824,0.14,0.48,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.517393171418904
1979,False,0.5128205128205128,4,0.25103734439834025,0.09348441926345609,0.26,0.52,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.143238568435446
1979,False,0.5384615384615385,6,0.2966804979253112,0.12889518413597734,0.2433333333333333,0.32,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.699681400989514
1979,False,0.48717948717948717,6,0.2966804979253112,0.12889518413597734,0.2666666666666666,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.824445930877619
1979,False,0.641025641025641,4,0.25103734439834025,0.09348441926345609,0.2346666666666667,0.4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.517393171418904
1980,False,0.8461538461538463,4,0.14107883817427386,0.07365439093484419,0.14311111111111108,0.48,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.612685172875459
1980,False,0.7692307692307692,4,0.12240663900414939,0.05099150141643059,0.10399999999999998,0.64,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.412054873292933
1980,False,0.6153846153846154,4,0.14107883817427386,0.06515580736543909,0.13777777777777778,0.48,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.412054873292933
1980,False,0.7435897435897436,4,0.11618257261410789,0.05807365439093484,0.11533333333333334,0.52,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.160803920954665
1980,False,0.5128205128205128,4,0.25103734439834025,0.09348441926345609,0.2617777777777778,0.52,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.682877107057168
1980,False,0.4615384615384615,4,0.2282157676348548,0.0906515580736544,0.3044444444444444,0.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.612685172875459
1980,False,0.4102564102564103,4,0.25103734439834025,0.09348441926345609,0.33399999999999996,0.68,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.612685172875459
1980,False,0.28205128205128205,6,0.4045643153526971,0.09348441926345609,0.41800000000000004,0.64,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.612685172875459
1980,False,0.6666666666666667,4,0.13900414937759337,0.0764872521246459,0.15288888888888885,0.52,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.853808274977197
1980,False,0.5641025641025641,4,0.2157676348547718,0.09348441926345609,0.2691111111111111,0.48,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.77971129020447
1980,False,0.5897435897435896,4,0.18672199170124482,0.07223796033994334,0.23155555555555551,0.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8.853808274977197
1980,False,0.6153846153846154,4,0.16182572614107885,0.07223796033994334,0.17000000000000004,0.48,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.77971129020447
1980,False,1.0,4,0.11618257261410789,0.05807365439093484,0.13555555555555554,0.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8.699681400989514
1980,False,0.5128205128205128,4,0.26141078838174275,0.11473087818696885,0.28888888888888886,0.44000000000000006,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.682877107057168
1980,False,0.8461538461538463,4,0.1141078838174274,0.05807365439093484,0.13555555555555554,0.64,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.612685172875459
1980,False,0.9230769230769231,4,0.12448132780082988,0.0339943342776204,0.13,0.76,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.612685172875459
1980,False,0.8974358974358974,4,0.12448132780082988,0.0339943342776204,0.18555555555555558,0.84,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.612685172875459
1980,False,0.7179487179487178,5,0.1887966804979253,0.06090651558073655,0.3222222222222222,0.68,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.305741456739435
1980,False,0.5641025641025641,4,0.24066390041493774,0.06090651558073655,0.38888888888888884,0.76,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9.61587214452889
1980,False,0.9487179487179487,4,0.12655601659751037,0.06090651558073655,0.07777777777777778,0.44000000000000006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.922791623969637
1980,False,0.6666666666666667,4,0.13900414937759337,0.06090651558073655,0.1433333333333333,0.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8.922791623969637
1980,False,0.5641025641025641,4,0.12240663900414939,0.0538243626062323,0.07666666666666666,0.48,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.77971129020447
1980,False,0.641025641025641,6,0.2863070539419087,0.15297450424929177,0.31333333333333335,0.32,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.210440366976517
1980,False,0.4102564102564103,3,0.08298755186721993,0.10764872521246459,0.20444444444444443,0.36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.305741456739435
1980,False,0.6153846153846154,4,0.15975103734439833,0.0679886685552408,0.17555555555555558,0.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.556606193773073
1981,False,0.48717948717948717,4,0.25103734439834025,0.08498583569405099,0.25222222222222224,0.52,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.517393171418904
1981,False,0.4615384615384615,4,0.26141078838174275,0.09631728045325778,0.24888888888888883,0.44000000000000006,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.537191877922927
1981,False,0.7948717948717949,4,0.1016597510373444,0.0481586402266289,0.05666666666666664,0.56,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.412054873292933
1981,False,0.6923076923076923,4,0.1058091286307054,0.05099150141643059,0.05777777777777776,0.52,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.517393171418904
1981,False,0.7435897435897436,4,0.1141078838174274,0.05807365439093484,0.10555555555555551,0.64,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.294299608857235
