model_year,recent,normalized_mpg,cylinders,normalized_displacement,normalized_horsepower,normalized_weight,normalized_acceleration,chevrolet,buick,plymouth,amc,ford,pontiac,dodge,toyota,datsun,peugeot,audi,saab,bmw,opel,fiat,volkswagen,mercury,oldsmobile,chrysler,mazda,volvo,renault,honda,mercedes,subaru,nissan,porsche,ferrari,mitsubishi,jeep,jaguar,lamborghini,log_price,cluster
1975,0,0.1794871794871794,6,0.4564315352697096,0.0679886685552408,0.4293333333333333,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.294299608857235,1
1975,0,0.1794871794871794,6,0.4564315352697096,0.0679886685552408,0.3684444444444444,0.64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.987321812850125,1
1975,0,0.2051282051282051,8,0.7676348547717843,0.206798866855524,0.7040000000000001,0.32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.35018926709258,2
1975,0,0.2051282051282051,8,0.5975103734439834,0.178470254957507,0.6662222222222223,0.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.699681400989514,2
1975,0,0.1538461538461538,8,0.6659751037344398,0.1756373937677053,0.7015555555555556,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.35018926709258,2
1975,0,0.2307692307692307,6,0.4170124481327801,0.121813031161473,0.5348888888888889,0.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.517393171418904,1
1975,0,0.2564102564102564,6,0.4045643153526971,0.1005665722379603,0.5077777777777778,0.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.922791623969637,1
1975,0,0.3333333333333333,6,0.4170124481327801,0.121813031161473,0.3419999999999999,0.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.922791623969637,1
1975,0,0.3076923076923076,8,0.4813278008298755,0.121813031161473,0.3824444444444445,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.35018926709258,2
1975,0,0.5384615384615385,4,0.1390041493775933,0.0722379603399433,0.149111111111111,0.52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.15915233520675,0
1975,0,0.3846153846153846,4,0.2282157676348548,0.0835694050991501,0.253111111111111,0.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.612685172875459,0
1975,0,0.3076923076923076,6,0.4190871369294606,0.1076487252124645,0.3142222222222222,0.52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.922791623969637,1
1975,0,0.4358974358974358,4,0.1244813278008298,0.0665722379603399,0.1606666666666666,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.006700845440367,0
1975,0,0.4102564102564103,4,0.1846473029045643,0.103399433427762,0.2322222222222222,0.56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.294299608857235,0
1975,0,0.5384615384615385,4,0.1244813278008298,0.065155807365439,0.097111111111111,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.699681400989514,0
1975,0,0.282051282051282,6,0.4190871369294606,0.093484419263456,0.3802222222222222,0.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.987321812850125,1
1975,0,0.3846153846153846,4,0.1763485477178423,0.1005665722379603,0.2653333333333333,0.48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.35018926709258,0
1975,0,0.3846153846153846,4,0.1867219917012448,0.0906515580736544,0.3237777777777777,0.56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.987321812850125,0
1975,0,0.358974358974359,4,0.1887966804979253,0.1048158640226629,0.3211111111111111,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.922791623969637,0
1975,0,0.4358974358974358,4,0.1887966804979253,0.1288951841359773,0.2602222222222222,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.517393171418904,0
1975,0,0.641025641025641,4,0.1265560165975103,0.0410764872521246,0.0655555555555555,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.517393171418904,0
1976,0,0.5128205128205128,4,0.1597510373443983,0.0878186968838526,0.2142222222222222,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.853808274977197,0
1976,0,0.4358974358974358,4,0.1784232365145228,0.0807365439093484,0.1599999999999999,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.699681400989514,0
1976,0,0.4358974358974358,4,0.2282157676348548,0.0963172804532577,0.2382222222222222,0.48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.287394001418471,0
1976,0,0.4615384615384615,4,0.1410788381742738,0.0779036827195467,0.1677777777777778,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.006700845440367,0
1976,0,0.4871794871794871,4,0.1473029045643153,0.0835694050991501,0.1559999999999999,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.630700432209832,0
1976,0,0.2307692307692307,8,0.5705394190871369,0.1643059490084986,0.6033333333333334,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.561067663645012,2
1976,0,0.2051282051282051,8,0.5975103734439834,0.178470254957507,0.5977777777777777,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.612685172875459,2
1976,0,0.1794871794871794,8,0.5684647302904564,0.1359773371104816,0.5471111111111111,0.44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.987321812850125,2
1976,0,0.1538461538461538,8,0.6659751037344398,0.1813031161473087,0.6033333333333334,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.433563920090563,2
1976,0,0.358974358974359,6,0.4045643153526971,0.1076487252124645,0.385111111111111,0.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.922791623969637,1
1976,0,0.358974358974359,6,0.4564315352697096,0.1147308781869688,0.4117777777777778,0.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.071193240566023,1
1976,0,0.4102564102564103,6,0.3526970954356846,0.0807365439093484,0.3359999999999999,0.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.987321812850125,1
1976,0,0.358974358974359,6,0.4190871369294606,0.093484419263456,0.3522222222222222,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.19023970026918,1
1976,0,0.5384615384615385,4,0.1141078838174274,0.0396600566572238,0.1188888888888888,0.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.699681400989514,0
1976,0,0.5384615384615385,4,0.1244813278008298,0.065155807365439,0.097111111111111,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.630700432209832,0
1976,0,0.641025641025641,4,0.1265560165975103,0.0410764872521246,0.0655555555555555,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.210440366976515,0
1976,0,0.3076923076923076,6,0.4045643153526971,0.1076487252124645,0.478,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.853808274977197,1
1976,0,0.2564102564102564,6,0.4564315352697096,0.0764872521246459,0.4608888888888889,0.72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77971129020447,1
1976,0,0.2564102564102564,6,0.4564315352697096,0.121813031161473,0.4766666666666667,0.52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.909370405197466,1
1976,0,0.2307692307692307,6,0.4730290456431535,0.1005665722379603,0.3762222222222222,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.853808274977197,1
1976,0,0.6153846153846154,4,0.1141078838174274,0.065155807365439,0.1088888888888888,0.56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.699681400989514,0
1976,0,0.5128205128205128,4,0.1390041493775933,0.0722379603399433,0.1455555555555555,0.52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.682877107057168,0
1976,0,0.4615384615384615,4,0.2282157676348548,0.0679886685552408,0.2366666666666667,0.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.412054873292933,0
1976,0,0.3076923076923076,4,0.2074688796680497,0.1104815864022662,0.3666666666666667,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.853808274977197,0
1976,0,0.1282051282051282,8,0.5975103734439834,0.178470254957507,0.5422222222222223,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.853808274977197,2
1976,0,0.282051282051282,4,0.1867219917012448,0.0906515580736544,0.3933333333333333,0.76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.105090961257083,0
1976,0,0.282051282051282,6,0.2614107883817427,0.1189801699716713,0.3177777777777778,0.48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.517393171418904,1
1976,0,0.2051282051282051,6,0.2863070539419087,0.1359773371104816,0.5155555555555555,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.210440366976515,1
1976,0,0.1282051282051282,8,0.6639004149377593,0.1713881019830028,0.5677777777777778,0.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.883335864325277,2
1976,0,0.1282051282051282,8,0.5975103734439834,0.178470254957507,0.5011111111111111,0.44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39274525863144,2
1977,0,0.5897435897435896,4,0.1410788381742738,0.0623229461756374,0.1211111111111111,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.105090961257083,0
1977,0,0.641025641025641,4,0.1141078838174274,0.065155807365439,0.0988888888888888,0.56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.517393171418904,0
1977,0,0.2307692307692307,8,0.5705394190871369,0.1713881019830028,0.5288888888888889,0.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.116139576577355,2
1977,0,0.2307692307692307,8,0.4771784232365145,0.121813031161473,0.5688888888888889,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.546884034617923,2
1977,0,0.1794871794871794,8,0.5975103734439834,0.1713881019830028,0.5866666666666667,0.44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.35018926709258,2
1977,0,0.1794871794871794,8,0.5643153526970954,0.15014164305949,0.6211111111111112,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.210440366976515,2
1977,0,0.2307692307692307,6,0.4564315352697096,0.121813031161473,0.4488888888888889,0.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39274525863144,1
1977,0,0.3076923076923076,6,0.4170124481327801,0.1147308781869688,0.4277777777777778,0.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.853808274977197,1
1977,0,0.282051282051282,6,0.4045643153526971,0.1076487252124645,0.4733333333333334,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.922791623969637,1
1977,0,0.2564102564102564,6,0.4564315352697096,0.1048158640226629,0.4499999999999999,0.64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.517393171418904,1
1977,0,0.2051282051282051,8,0.7676348547717843,0.2209631728045326,0.6044444444444445,0.32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39274525863144,2
1977,0,0.1794871794871794,8,0.6639004149377593,0.206798866855524,0.5922222222222222,0.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39274525863144,2
1977,0,0.1794871794871794,8,0.7676348547717843,0.2351274787535411,0.6277777777777778,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.853808274977197,2
1977,0,0.2051282051282051,8,0.6659751037344398,0.1770538243626062,0.63,0.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39274525863144,2
1977,0,0.5384615384615385,4,0.1390041493775933,0.0764872521246459,0.0977777777777777,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.294299608857235,0
1977,0,0.4102564102564103,4,0.2510373443983402,0.0906515580736544,0.2755555555555555,0.52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.412054873292933,0
1977,0,0.4615384615384615,4,0.1390041493775933,0.0722379603399433,0.17,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.987321812850125,0
1977,0,0.4358974358974358,4,0.2282157676348548,0.0920679886685552,0.2788888888888888,0.52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.210440366976515,0
1977,0,0.5641025641025641,4,0.1410788381742738,0.0552407932011331,0.1224444444444444,0.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.922791623969637,0
1977,0,0.5641025641025641,4,0.1390041493775933,0.0609065155807365,0.1077777777777777,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.294299608857235,0
1977,0,0.5641025641025641,4,0.1390041493775933,0.0764872521246459,0.1533333333333333,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.987321812850125,0
1977,0,0.358974358974359,6,0.2406639004149377,0.103399433427762,0.2922222222222221,0.44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.294299608857235,1
1977,0,0.3333333333333333,4,0.1887966804979253,0.121813031161473,0.2444444444444444,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.561067663645012,0
1977,0,0.3333333333333333,3,0.1037344398340248,0.121813031161473,0.2711111111111111,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.39274525863144,0
1978,0,0.8974358974358974,4,0.1244813278008298,0.0339943342776204,0.1077777777777777,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.922791623969637,0
1978,0,0.7179487179487178,4,0.1410788381742738,0.0594900849858356,0.0666666666666666,0.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.601402334583733,0
1978,0,0.7948717948717949,4,0.1141078838174274,0.065155807365439,0.1266666666666666,0.64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.517393171418904,0
1978,0,0.7179487179487178,4,0.1265560165975103,0.0509915014164305,0.0666666666666666,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.699681400989514,0
1978,0,0.3076923076923076,8,0.4771784232365145,0.121813031161473,0.4144444444444444,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.748463629942055,2
1978,0,0.282051282051282,8,0.5975103734439834,0.1643059490084986,0.4966666666666667,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.987321812850125,2
1978,0,0.3076923076923076,8,0.5643153526970954,0.1628895184135977,0.4599999999999999,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.922791623969637,2
1978,0,0.282051282051282,6,0.4170124481327801,0.1147308781869688,0.4522222222222222,0.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.517393171418904,1
1978,0,0.3076923076923076,6,0.3526970954356846,0.1005665722379603,0.3677777777777777,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.853808274977197,1
1978,0,0.3076923076923076,6,0.3526970954356846,0.0864022662889518,0.3255555555555556,0.52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.612685172875459,1
1978,0,0.3076923076923076,6,0.4045643153526971,0.1076487252124645,0.4288888888888889,0.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.612685172875459,1
1978,0,0.282051282051282,6,0.4190871369294606,0.093484419263456,0.38,0.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.612685172875459,1
1978,0,0.3333333333333333,6,0.3526970954356846,0.0864022662889518,0.3488888888888889,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.294299608857235,1
1978,0,0.282051282051282,6,0.4045643153526971,0.121813031161473,0.4711111111111111,0.64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.699681400989514,1
1978,0,0.2564102564102564,6,0.4730290456431535,0.1359773371104816,0.4244444444444444,0.48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03947991910045,1
1978,0,0.282051282051282,8,0.5705394190871369,0.1713881019830028,0.4277777777777778,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.35018926709258,2
1978,0,0.2564102564102564,6,0.4170124481327801,0.1997167138810198,0.4322222222222222,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.648396877031582,1
1978,0,0.2564102564102564,8,0.5643153526970954,0.1628895184135977,0.3788888888888888,0.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.612685172875459,2
1978,0,0.2307692307692307,8,0.5975103734439834,0.1643059490084986,0.5733333333333334,0.44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39274525863144,2
1978,0,0.5641025641025641,4,0.1410788381742738,0.0623229461756374,0.1455555555555555,0.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.922791623969637,0
1978,0,0.4871794871794871,4,0.2157676348547718,0.1005665722379603,0.2355555555555555,0.44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.294299608857235,0
1978,0,0.4871794871794871,4,0.1846473029045643,0.103399433427762,0.1777777777777778,0.48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.517393171418904,0
1978,0,0.5897435897435896,4,0.1556016597510373,0.0722379603399433,0.1622222222222222,0.44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.006700845440367,0
1978,0,0.3333333333333333,4,0.2157676348547718,0.1005665722379603,0.2255555555555555,0.48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.105090961257083,0
1978,0,0.3846153846153846,4,0.2614107883817427,0.1147308781869688,0.2766666666666666,0.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.716207971151853,0
1978,0,0.4102564102564103,4,0.2510373443983402,0.0864022662889518,0.3011111111111111,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.006700845440367,0
1978,0,0.4102564102564103,4,0.1846473029045643,0.103399433427762,0.2011111111111111,0.48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.612685172875459,0
1978,0,0.3076923076923076,5,0.2095435684647302,0.1118980169971671,0.2955555555555555,0.52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.38958706681109,1
1978,0,0.2307692307692307,6,0.2759336099585062,0.1430594900849858,0.3644444444444444,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.77971129020447,1
1978,0,0.358974358974359,4,0.1887966804979253,0.1288951841359773,0.2877777777777778,0.52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.38958706681109,0
1978,0,0.2051282051282051,6,0.2759336099585062,0.1543909348441926,0.4244444444444444,0.52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.699681400989514,1
1978,0,0.5897435897435896,4,0.1224066390041493,0.0665722379603399,0.1088888888888888,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.093918908958932,0
1978,0,0.5384615384615385,4,0.1410788381742738,0.0623229461756374,0.141111111111111,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.853808274977197,0
1979,0,0.3076923076923076,6,0.3526970954356846,0.0864022662889518,0.3311111111111111,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.699681400989514,1
1979,0,0.358974358974359,4,0.2282157676348548,0.0906515580736544,0.3088888888888889,0.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.006700845440367,0
1979,0,0.3076923076923076,6,0.4190871369294606,0.093484419263456,0.3922222222222222,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.412054873292933,1
1979,0,0.3333333333333333,6,0.4045643153526971,0.121813031161473,0.4133333333333333,0.56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.294299608857235,1
1979,0,0.2307692307692307,8,0.5705394190871369,0.15014164305949,0.52,0.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77971129020447,2
1979,0,0.2564102564102564,8,0.5643153526970954,0.1487252124645892,0.4944444444444444,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77971129020447,2
